,"Tube in -	Petit_Complexe	-	2012.09.27 13:25:11","Tube in -	Petit_Complexe	-	2012.09.27 13:25:03","Tube in -	Petit_Complexe	-	2012.09.27 13:31:05","Tube in -	Petit_Complexe	-	2012.09.27 13:30:56","Tube in -	Petit_Complexe	-	2012.09.27 13:33:33","Tube in -	Petit_Complexe	-	2012.09.27 13:33:26","Tube in -	Petit_Complexe	-	2012.09.27 13:34:47","Tube in -	Petit_Complexe	-	2012.09.27 13:34:40","Tube in -	Petit_Complexe	-	2012.09.27 13:36:44","Tube in -	Petit_Complexe	-	2012.09.27 13:36:38","Tube in -	Petit_Complexe	-	2012.09.27 13:38:28","Tube in -	Petit_Complexe	-	2012.09.27 13:38:20","Tube in -	Petit_Complexe	-	2012.09.27 13:40:55","Tube in -	Petit_Complexe	-	2012.09.27 13:40:48","Tube in -	Petit_Complexe	-	2012.09.27 13:42:10","Tube in -	Petit_Complexe	-	2012.09.27 13:42:03","Tube in -	Petit_Complexe	-	2012.09.27 13:45:51","Tube in -	Petit_Complexe	-	2012.09.27 13:45:45","Tube in -	Petit_Complexe	-	2012.09.27 13:47:51","Tube in -	Petit_Complexe	-	2012.09.27 13:47:43","Tube in -	Petit_Complexe	-	2012.09.27 13:49:10","Tube in -	Petit_Complexe	-	2012.09.27 13:49:03","Tube in -	Petit_Complexe	-	2012.09.27 16:57:15","Tube in -	Petit_Complexe	-	2012.09.27 16:57:09"
Freq,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data
2828,1.524134159,1.540310144,1.312283874,1.318457484,1.126801729,1.125055909,1.00467658,1.013355136,0.835485816,0.842400968,0.739189923,0.731626213,0.563884199,0.572917283,0.437674016,0.435652226,0.29223001,0.29267481,0.113066837,0.112363346,0.249167845,0.246868089,1.64135921,1.647158623
2828.5,1.5281142,1.544163704,1.315679789,1.321775913,1.129586697,1.127886772,1.007407665,1.016228914,0.837728262,0.844845474,0.741716862,0.733924866,0.566395104,0.575085759,0.44011873,0.438444793,0.294717014,0.295121342,0.114341624,0.113867432,0.245877996,0.244004965,1.644913197,1.650562882
2829,1.532295108,1.548108101,1.318804622,1.324720383,1.132392049,1.130911231,1.010274887,1.018976212,0.840252459,0.847506166,0.744591475,0.736348748,0.568745196,0.577483416,0.442314565,0.440978408,0.297379822,0.297765106,0.115715824,0.115083046,0.242574438,0.240752667,1.649160624,1.654480815
2829.5,1.536821127,1.552651882,1.32245934,1.328127265,1.135695934,1.133943915,1.012930751,1.021975517,0.842776477,0.850274444,0.747363746,0.738925517,0.571094394,0.579855442,0.444405168,0.443504065,0.300011814,0.300424069,0.117083162,0.116383605,0.239184052,0.237475961,1.654586315,1.660401344
2830,1.541897178,1.557551026,1.326654434,1.332334757,1.139249086,1.137344122,1.016126037,1.025243402,0.845927596,0.853221774,0.750138104,0.741561413,0.573894083,0.582390368,0.446966439,0.446465909,0.302858233,0.30297485,0.118522428,0.117911227,0.236388326,0.234473884,1.658792138,1.664193273
2830.5,1.546679258,1.562529802,1.330901504,1.336644173,1.142966747,1.140915155,1.019551992,1.029043794,0.848717809,0.856450796,0.75295049,0.744411528,0.576692581,0.585217535,0.449837029,0.449324369,0.30576545,0.305785388,0.120269097,0.119737782,0.233181059,0.231529742,1.665423989,1.671100974
2831,1.55041492,1.565972209,1.333966136,1.339656472,1.145415306,1.143632412,1.021870136,1.031453848,0.850750923,0.859165311,0.755139768,0.746234596,0.578711927,0.587375224,0.452022642,0.451889724,0.30845806,0.308110088,0.121663071,0.121396661,0.22998713,0.228101224,1.66898489,1.675076604
2831.5,1.554862857,1.570186019,1.337235451,1.343257666,1.148707151,1.146808386,1.024757028,1.03432703,0.853113294,0.862126112,0.757520497,0.748756945,0.581411779,0.590122402,0.454571962,0.454573393,0.311016798,0.310708433,0.123312391,0.123211026,0.226965889,0.224974141,1.673098683,1.678672194
2832,1.559602857,1.575240731,1.341115236,1.347308159,1.152352571,1.150083423,1.027930498,1.037600398,0.856160462,0.865242362,0.760341108,0.751331329,0.583814263,0.592765749,0.456887275,0.457153201,0.313775778,0.313376755,0.125008821,0.124821603,0.223810285,0.222042456,1.67960763,1.68549931
2832.5,1.564695597,1.580577135,1.345250368,1.351666689,1.156056643,1.153900862,1.03148663,1.040996552,0.859280348,0.868542314,0.763212383,0.754097521,0.586506367,0.595751405,0.459498078,0.459870011,0.316568941,0.316334277,0.126850948,0.126640752,0.220806837,0.219018802,1.683978438,1.689607143
2833,1.569161057,1.585112572,1.349279881,1.355738521,1.159486532,1.157476306,1.034992099,1.044162512,0.861923695,0.871425211,0.765802741,0.75685668,0.589234233,0.598446429,0.462270528,0.46253562,0.319228739,0.319152206,0.12849769,0.128306314,0.217853338,0.215949044,1.690104127,1.69588244
2833.5,1.572062969,1.587944388,1.351773977,1.358115315,1.16171217,1.15957129,1.037009597,1.046298504,0.863602161,0.87328732,0.767653763,0.75854975,0.591004908,0.600289941,0.464333832,0.46454069,0.321311533,0.32114011,0.129758954,0.130164161,0.214700609,0.212656572,1.693289757,1.699783921
2834,1.57780993,1.593542933,1.356441379,1.362796307,1.16568172,1.163866162,1.040715456,1.050091743,0.866934896,0.876432121,0.770888448,0.761871099,0.594327331,0.603565276,0.467111498,0.467329562,0.324116319,0.323854595,0.131563351,0.132283792,0.212175354,0.21001327,1.698075652,1.704146028
2834.5,1.583561659,1.599384189,1.36103034,1.367850304,1.169881105,1.168233991,1.044499278,1.053961039,0.870588601,0.879861414,0.774309456,0.765334964,0.597524405,0.606697559,0.46969986,0.469968975,0.326874733,0.326833695,0.133421674,0.134158775,0.209292904,0.207364902,1.705532789,1.712272048
2835,1.587185025,1.603028893,1.363944769,1.370831847,1.172418475,1.170780301,1.046607256,1.056275964,0.872741282,0.881990314,0.776440501,0.767432809,0.599745035,0.608755291,0.47180894,0.472241551,0.329383761,0.329211742,0.135432094,0.136321887,0.206125379,0.204020306,1.708639622,1.715356946
2835.5,1.591925144,1.607480288,1.368210673,1.374772191,1.17582345,1.174380302,1.049960732,1.059259295,0.875404775,0.884675741,0.779101789,0.770476878,0.602616012,0.611511052,0.474679023,0.474781603,0.332119524,0.331779182,0.137347892,0.138301596,0.203329206,0.200875446,1.713890195,1.720395088
2836,1.596635938,1.61207211,1.372146368,1.378919482,1.179348469,1.177708626,1.053161979,1.062381387,0.87832576,0.887487113,0.781634092,0.772966862,0.605098009,0.61405766,0.477445662,0.477209419,0.334880918,0.334179401,0.139097467,0.140184224,0.200501308,0.198167905,1.719526172,1.726569653
2836.5,1.602261543,1.617551327,1.37656641,1.383664966,1.183224916,1.181692481,1.056783199,1.065994382,0.881447613,0.890821218,0.784519672,0.775829315,0.607987046,0.61714679,0.480262488,0.479727656,0.337876171,0.337054253,0.141434282,0.142553523,0.197719365,0.195447341,1.724266648,1.731277227
2837,1.607343793,1.622758031,1.38089323,1.388228297,1.186998606,1.185780168,1.060140133,1.069532633,0.884434342,0.893903911,0.787519276,0.77894479,0.611185968,0.620234013,0.483109236,0.482316047,0.340831906,0.339756072,0.143767819,0.144734532,0.195105568,0.192699626,1.730757117,1.738063693
2837.5,1.611160636,1.626663685,1.384538174,1.391501307,1.18990016,1.188788414,1.062390924,1.072222829,0.886927903,0.896239042,0.789763272,0.781039417,0.613423586,0.622741044,0.485336035,0.484588474,0.343347639,0.342265517,0.145930961,0.146878451,0.192082152,0.189564347,1.735104203,1.742548704
2838,1.615947127,1.631447554,1.388615012,1.395751715,1.193317413,1.192375541,1.065567493,1.075206518,0.889671862,0.898772717,0.792397022,0.783918142,0.616179585,0.62539345,0.488180608,0.487376392,0.346086711,0.344803095,0.148110673,0.149385378,0.189274058,0.186653584,1.740095377,1.747552991
2838.5,1.621440887,1.636832833,1.393167615,1.400240898,1.197003841,1.196479678,1.068867326,1.079030156,0.892870665,0.901929557,0.795361519,0.786965609,0.619014561,0.628159642,0.491344929,0.490089267,0.34859848,0.347364902,0.150190726,0.151635319,0.186605185,0.184148803,1.746504545,1.754062772
2839,1.627002597,1.642823815,1.398012042,1.405170083,1.201212764,1.200786233,1.072404861,1.082849026,0.8963148,0.905244708,0.798593462,0.78989327,0.621989131,0.630892336,0.494347066,0.49288556,0.351278931,0.349942595,0.152739093,0.154211,0.183968455,0.181534141,1.75197947,1.75943017
2839.5,1.631396055,1.647295237,1.401972294,1.408756256,1.204299212,1.203902245,1.075206161,1.08547008,0.898789346,0.907463491,0.800853312,0.792711258,0.624455571,0.633550406,0.496684611,0.495326251,0.353808582,0.352334201,0.154907778,0.156372249,0.18116276,0.17860359,1.757103086,1.765058517
2840,1.635284901,1.651609778,1.405721903,1.411971807,1.20729804,1.206538916,1.077928185,1.088325024,0.901439786,0.909914792,0.803520322,0.795217514,0.626663029,0.635883272,0.4990367,0.497528762,0.356244117,0.35504505,0.1569473,0.158417642,0.178384364,0.17580536,1.761715651,1.769754171
2840.5,1.641476631,1.657747269,1.41087532,1.416903019,1.211808085,1.210787892,1.082115293,1.092319489,0.904753327,0.913239062,0.806811929,0.798793733,0.629737377,0.63903451,0.502135038,0.50046581,0.359194309,0.357770413,0.15928416,0.160964847,0.175798923,0.173028931,1.768100381,1.775983572
2841,1.647307277,1.663653851,1.415572524,1.421303749,1.215836644,1.214719892,1.085742712,1.096234679,0.908095956,0.916346967,0.809899032,0.802027524,0.632680297,0.641984701,0.50522548,0.503370702,0.361823529,0.360322833,0.161585584,0.16357179,0.172929153,0.170359567,1.774371147,1.782743096
2841.5,1.651437879,1.668022633,1.418916702,1.42437768,1.218970776,1.217345476,1.088495016,1.099118471,0.910693407,0.918853104,0.812358081,0.804579616,0.635028481,0.644110322,0.50774467,0.505655468,0.36424908,0.363018513,0.163884178,0.165548235,0.169937402,0.167261109,1.779001951,1.787295818
2842,1.656003714,1.672963619,1.42306602,1.427931428,1.222294569,1.221076727,1.091633677,1.102055073,0.913346469,0.921775937,0.814974666,0.807495415,0.63754952,0.646707177,0.510403395,0.508123934,0.366853237,0.365772843,0.166460648,0.167702466,0.167034715,0.164141238,1.784112692,1.792281628
2842.5,1.661602497,1.67904377,1.427980542,1.432519794,1.226329207,1.225080848,1.095519423,1.106066704,0.91669035,0.925300717,0.818320751,0.810732007,0.640528083,0.649747133,0.513147891,0.511060476,0.369583815,0.368942767,0.168897405,0.170068324,0.164246961,0.161610901,1.790839672,1.79878068
2843,1.666784406,1.684262037,1.432414889,1.436451197,1.230016351,1.228534102,1.099019527,1.109698892,0.919676661,0.928362429,0.821246684,0.813559175,0.643211246,0.652429283,0.515714288,0.513972342,0.372040898,0.371579617,0.171326816,0.172482014,0.161534786,0.159159973,1.796672463,1.804273367
2843.5,1.67216301,1.68970871,1.436771512,1.440433979,1.233663321,1.232461095,1.102784872,1.113334417,0.922676146,0.931454182,0.824189842,0.816521704,0.646215618,0.655312419,0.518562734,0.516973078,0.374605834,0.37430644,0.173824504,0.17495589,0.158702955,0.15629065,1.802004576,1.809761643
2844,1.676631927,1.6947155,1.440743446,1.443941355,1.237163186,1.235820651,1.106055617,1.116497517,0.925482213,0.934223056,0.82686466,0.819063306,0.648705542,0.657385588,0.521060467,0.51965189,0.376893789,0.376980036,0.17601113,0.1772414,0.155916259,0.153795689,1.807550788,1.815356851
2844.5,1.681131124,1.699372172,1.4446702,1.447635293,1.240318537,1.239202738,1.109043241,1.119430184,0.928217411,0.937182963,0.829365194,0.821533144,0.651278377,0.659863949,0.523672044,0.522243679,0.379439056,0.379552245,0.178517878,0.179555282,0.153301075,0.151177868,1.812371254,1.82031095
2845,1.68767643,1.706206679,1.45009172,1.45306325,1.244897246,1.244261742,1.113450527,1.123880744,0.932331324,0.941077828,0.833079875,0.825174272,0.65457046,0.663164735,0.526589394,0.525360644,0.382519871,0.382652819,0.180971786,0.18197903,0.151034042,0.14903,1.819350243,1.827199221
2845.5,1.69293344,1.711324334,1.454075336,1.45682013,1.248235583,1.247674704,1.116900563,1.127104521,0.935152173,0.944072127,0.835798025,0.827951133,0.657098532,0.665547013,0.528970242,0.527959943,0.385018855,0.38531822,0.183483645,0.184398487,0.148307398,0.146596804,1.82520926,1.833288431
2846,1.697360396,1.715473413,1.457341671,1.460207105,1.251004457,1.250991702,1.119915605,1.129894853,0.937741399,0.946761549,0.837910533,0.830284059,0.659448802,0.667966723,0.531357944,0.530343592,0.387472838,0.387382299,0.185542941,0.187029958,0.14567408,0.144234568,1.829393268,1.837637663
2846.5,1.70307529,1.720959425,1.4618963,1.464561462,1.255020022,1.25487411,1.12349844,1.133378863,0.941229403,0.949894905,0.840958178,0.833035588,0.662134826,0.670621753,0.534099936,0.533484161,0.389966369,0.390171677,0.18774806,0.189359814,0.143309191,0.142177105,1.835704923,1.844002485
2847,1.708767772,1.726578832,1.466705203,1.469377637,1.259278297,1.259184361,1.127337337,1.137240767,0.944809496,0.953393638,0.844157219,0.836012244,0.665061474,0.673355281,0.536965489,0.536690831,0.393077523,0.392942697,0.190304697,0.191787004,0.141100913,0.140260577,1.84205687,1.850638628
2847.5,1.714591384,1.732163072,1.471565962,1.4745574,1.263486981,1.263442397,1.131094098,1.141056538,0.948142767,0.956700265,0.847267807,0.839539528,0.668340862,0.676653564,0.539765775,0.539642274,0.396110147,0.395832419,0.192831725,0.194647759,0.139100373,0.138178289,1.848292828,1.856573582
2848,1.718502879,1.736067057,1.474689484,1.47762382,1.26630199,1.266117692,1.133523583,1.143579841,0.950390279,0.958966017,0.849656224,0.84181428,0.670599043,0.678821504,0.542027414,0.54193747,0.398532569,0.398264855,0.195044339,0.196960986,0.136671275,0.13605234,1.853195667,1.862062097
2848.5,1.724399924,1.741804481,1.479161501,1.482193708,1.27032268,1.270232916,1.137155294,1.147344708,0.953643441,0.962133229,0.8525846,0.844896495,0.673511565,0.681897759,0.544997871,0.544712186,0.401041567,0.4011406,0.197667956,0.199661747,0.134313837,0.133944079,1.858418584,1.867232084
2849,1.730699182,1.747882724,1.484282017,1.487495542,1.27491653,1.274857044,1.141130924,1.151295424,0.957021236,0.965829015,0.856221676,0.8483724,0.676751912,0.685329616,0.548153877,0.547695577,0.403547764,0.403797656,0.200177684,0.202250808,0.132230505,0.132245034,1.865623832,1.874618173
2849.5,1.735663295,1.752790093,1.488177299,1.491433382,1.278346419,1.27823174,1.144108891,1.154335022,0.959839821,0.969067633,0.859138906,0.85114193,0.679290891,0.687784135,0.550702572,0.550201297,0.405977577,0.406415612,0.202735588,0.204852045,0.13014555,0.130199164,1.871197462,1.880322099
2850,1.74142766,1.758594632,1.493040323,1.496275425,1.282371044,1.282477617,1.147599101,1.157973647,0.963328123,0.972668111,0.862278521,0.854645252,0.68240577,0.691132188,0.553703904,0.553142011,0.408861428,0.409459442,0.205343544,0.207692251,0.128333539,0.128506809,1.876816988,1.885216117
2850.5,1.746132374,1.763102531,1.496308208,1.499872565,1.285534978,1.285626173,1.150306225,1.160652518,0.965943456,0.975498319,0.864623547,0.857270002,0.684791028,0.69391185,0.556101501,0.555547297,0.411436826,0.412000895,0.207786724,0.209801599,0.126270458,0.126825199,1.883063078,1.891963124
2851,1.751979828,1.769050717,1.500695229,1.504624128,1.289718747,1.289740682,1.153941274,1.164501548,0.969202459,0.978952229,0.867686093,0.86043489,0.687772989,0.696720064,0.559173584,0.558295012,0.414196581,0.414664894,0.210476592,0.212441966,0.124645434,0.124980427,1.888252616,1.896939516
2851.5,1.758384585,1.775761485,1.506418109,1.510344625,1.294590354,1.294567943,1.158235192,1.168833733,0.973183274,0.98303479,0.871510208,0.864148617,0.691249967,0.700273693,0.562288046,0.561704576,0.41722551,0.417609632,0.21330829,0.215238526,0.123264357,0.123555243,1.895720005,1.904117107
2852,1.762962818,1.780347466,1.509991407,1.514212132,1.297726393,1.297726274,1.161023855,1.17176199,0.975987017,0.985796332,0.874377012,0.866721213,0.693743169,0.702643156,0.564582348,0.56424588,0.419744164,0.420149863,0.216050074,0.217471868,0.121630445,0.122239463,1.901661873,1.9103508
2852.5,1.768036366,1.785368323,1.513741255,1.518074632,1.300968289,1.300983191,1.163978457,1.175040245,0.978595257,0.988692224,0.877042174,0.869420767,0.696535587,0.705380619,0.566920161,0.566737175,0.422630221,0.422696739,0.218829006,0.220129281,0.119983591,0.120940186,1.905793667,1.91403079
2853,1.774417996,1.791674852,1.518459082,1.522933841,1.305247068,1.30527389,1.167890429,1.178961039,0.982061625,0.992079914,0.880253434,0.872734904,0.69937557,0.708204627,0.569498062,0.569414616,0.425649822,0.425497234,0.221693665,0.222521096,0.118672527,0.119688995,1.913398981,1.921877861
2853.5,1.780984163,1.7983706,1.523476481,1.528239608,1.310058475,1.309710264,1.171776056,1.183018804,0.9856143,0.995651364,0.883268476,0.876013994,0.702457547,0.711317599,0.57258004,0.572318256,0.428737164,0.428363264,0.224653125,0.225060567,0.117541566,0.118419759,1.920117736,1.928620696
2854,1.785976171,1.803422451,1.527694106,1.53262651,1.313565254,1.31343472,1.175038457,1.186026335,0.98854053,0.998582184,0.885817587,0.878786564,0.705254197,0.713938713,0.575251877,0.575057328,0.431491762,0.43081516,0.227421969,0.22796829,0.116526216,0.116932943,1.925275326,1.933717251
2854.5,1.790674329,1.808152914,1.531545281,1.536630034,1.316756129,1.316466689,1.178058147,1.188895226,0.991406262,1.001785159,0.88857162,0.881425023,0.707704604,0.716483712,0.577843308,0.577700913,0.4343988,0.433498412,0.23015663,0.230763212,0.115288563,0.115792371,1.931740999,1.940320611
2855,1.797028542,1.814314842,1.536262512,1.541514039,1.320855021,1.320641041,1.181943774,1.19269371,0.994815826,1.005524397,0.891696572,0.88453877,0.71044004,0.719667912,0.580698609,0.580710948,0.437679559,0.43633464,0.232822746,0.233443528,0.114387706,0.114618458,1.937291741,1.945922613
2855.5,1.803000689,1.82050097,1.540852666,1.546437979,1.325231314,1.324937582,1.185867667,1.196596384,0.998255014,1.009154081,0.894792855,0.888171494,0.71360451,0.722803891,0.583706081,0.583619416,0.44072631,0.439452648,0.235832289,0.236112684,0.113631777,0.113755718,1.94433558,1.953090072
2856,1.808523893,1.826334596,1.545230389,1.551010609,1.329046965,1.328740001,1.189406991,1.200135112,1.00165689,1.012431741,0.897938609,0.890881479,0.716081738,0.725463271,0.58646965,0.586427689,0.443618298,0.442407727,0.238451615,0.238482863,0.112762295,0.112891495,1.951106668,1.959735155
2856.5,1.813699484,1.831736445,1.549210906,1.555235386,1.332633972,1.332211971,1.192602634,1.203258395,1.004524589,1.015304804,0.900579214,0.893435538,0.718722939,0.728256702,0.589291096,0.589124024,0.446371496,0.445013344,0.241225287,0.241228059,0.111997992,0.11203751,1.955908537,1.96459043
2857,1.818810582,1.837047815,1.55348587,1.559542537,1.336157918,1.335707068,1.196260452,1.206587195,1.007653952,1.018235087,0.90379113,0.896427453,0.721602082,0.731039464,0.592122674,0.591851771,0.44882825,0.4475739,0.243682101,0.243818477,0.111264952,0.11129649,1.963005781,1.97164309
2857.5,1.824901342,1.843122363,1.558461785,1.563970089,1.340224028,1.339459658,1.199948668,1.210456371,1.011082888,1.021384358,0.906989515,0.899590433,0.724396527,0.733866632,0.594972849,0.594760895,0.451410562,0.450247616,0.245987609,0.246582061,0.110629238,0.110790789,1.969149232,1.97762239
2858,1.831689477,1.849818349,1.56372261,1.569308281,1.344826221,1.344094634,1.204135895,1.214687586,1.014889956,1.024938226,0.910683751,0.903281987,0.727831721,0.73740977,0.598209321,0.597918034,0.45457536,0.453424335,0.248890877,0.249535009,0.110326014,0.110262699,1.976348281,1.984416366
2858.5,1.83612442,1.854665995,1.56726861,1.573289752,1.348110199,1.347164035,1.207326651,1.217531919,1.017489552,1.027492285,0.913079321,0.905448198,0.730214477,0.739643395,0.600639999,0.600376964,0.457035303,0.456112415,0.251514852,0.251922697,0.109647311,0.109714441,1.982871532,1.990991712
2859,1.841030598,1.859672666,1.571305037,1.577447414,1.351853609,1.350365877,1.210415363,1.220522046,1.020170093,1.030077696,0.915471911,0.908044279,0.732662976,0.742075443,0.603331923,0.602928102,0.459677786,0.458637565,0.254060596,0.254539579,0.109262764,0.108966373,1.987231255,1.99533391
2859.5,1.848328948,1.866751552,1.577337384,1.58345902,1.357033253,1.355605006,1.215180039,1.225270271,1.02431035,1.034267068,0.919325769,0.911905468,0.736209989,0.745554745,0.606956899,0.606208861,0.462945998,0.461965621,0.256925285,0.257788956,0.109190874,0.108867012,1.995881081,2.003681898
2860,1.853724957,1.872103572,1.581594825,1.58783567,1.360693693,1.359140515,1.218410015,1.228576303,1.027466178,1.037297249,0.922099411,0.914592564,0.738586009,0.748214006,0.609414339,0.608756781,0.465345562,0.464785844,0.259479195,0.260599315,0.109084651,0.10875836,2.002177238,2.010445356
2860.5,1.859140158,1.877537847,1.58572197,1.592159986,1.364566922,1.363032341,1.221756935,1.232228279,1.030315042,1.040198088,0.924655497,0.917365551,0.741221964,0.750817597,0.612042725,0.61130935,0.468330413,0.467649758,0.262015522,0.2636365,0.10900642,0.108551532,2.007408142,2.015295029
